rowname	logFC	logCPM	LR	PValue	p.adj	FILTER.FC	FILTER.P	gene_name	gene_biotype
ENSG00000011478	0.014404547695795767	3.260860567482142	0.006957796395475668	0.9335228287614319	0.9998744870734909	0	0	QPCTL	protein_coding
ENSG00000011485	0.08750565883445365	5.574598294819167	0.42846602310874005	0.5127426088130042	0.9998744870734909	0	0	PPP5C	protein_coding
ENSG00000011523	-0.06195368972357592	3.4957858828850776	0.1173490326595612	0.7319276545498313	0.9998744870734909	0	0	CEP68	protein_coding
ENSG00000011566	-0.042142181532543135	5.284903553570577	0.10061563650823047	0.7510920932950684	0.9998744870734909	0	0	MAP4K3	protein_coding
ENSG00000011638	-0.22178389750153793	2.8811322917702684	1.56761756769906	0.21055333821240585	0.8680318837921093	0	0	TMEM159	protein_coding
ENSG00000011677	-0.007805384264513077	2.847601448848523	0.0017572131254404155	0.9665631694472052	0.9998744870734909	0	0	GABRA3	protein_coding
ENSG00000012048	-0.18960555927151662	6.267501768040586	2.022787941640445	0.15495441480932504	0.7803793457584653	0	0	BRCA1	protein_coding
ENSG00000012061	0.1314833404045987	6.155427843159221	0.8944060443908768	0.3442860980427065	0.9880823769080939	0	0	ERCC1	protein_coding
ENSG00000012174	0.08029294612077563	3.161343129252257	0.2164154948790511	0.6417848101784028	0.9998744870734909	0	0	MBTPS2	protein_coding
ENSG00000012211	0.027185044799917207	1.9530489002487592	0.014538058502271411	0.904028565300519	0.9998744870734909	0	0	PRICKLE3	protein_coding
ENSG00000012232	-0.011822348801055527	5.42246570431664	0.01036936796810295	0.918891538542999	0.9998744870734909	0	0	EXTL3	protein_coding
ENSG00000012660	0.0842906497292782	5.9204351301942255	0.47617856991999474	0.49015838536928746	0.9998744870734909	0	0	ELOVL5	protein_coding
ENSG00000012779	0.06704840772604419	3.5116779555010615	0.1681691785238284	0.6817440686049857	0.9998744870734909	0	0	ALOX5	protein_coding
ENSG00000012822	0.0987743501694193	3.7399359681816127	0.3651459095316767	0.5456621260369879	0.9998744870734909	0	0	CALCOCO1	protein_coding
ENSG00000012963	0.1681114912313582	4.554006400283068	1.3448189399979	0.24618592300478248	0.9157090246733205	0	0	UBR7	protein_coding
ENSG00000012983	0.060272920437157325	6.173784981332558	0.22517592801639097	0.6351241080937532	0.9998744870734909	0	0	MAP4K5	protein_coding
ENSG00000013016	-0.05788578516508141	3.604245385815515	0.1173802095712233	0.7318934180660105	0.9998744870734909	0	0	EHD3	protein_coding
ENSG00000013275	0.04301496681615446	6.446963218748983	0.11921849846695132	0.7298836413256268	0.9998744870734909	0	0	PSMC4	protein_coding
ENSG00000013288	0.07723199116500304	3.7783170255298493	0.1648697004287385	0.6847121074297892	0.9998744870734909	0	0	MAN2B2	protein_coding
ENSG00000013306	0.05712858345768949	6.763953447443169	0.1055448150104894	0.7452744561848044	0.9998744870734909	0	0	SLC25A39	protein_coding
ENSG00000013364	0.12124733931823677	6.092623977222334	0.5100101725894319	0.4751344524804828	0.9998744870734909	0	0	MVP	protein_coding
ENSG00000013374	0.017727285343341934	3.496824131195867	0.011291389171447008	0.9153753147172009	0.9998744870734909	0	0	NUB1	protein_coding
ENSG00000013375	-0.05073083131621391	5.027154223456268	0.16049263488055843	0.6887033643708371	0.9998744870734909	0	0	PGM3	protein_coding
ENSG00000013392	-0.37893121534167123	1.083163449965597	1.257518286309823	0.26212136838312494	0.9296806101887748	0	0	RWDD2A	protein_coding
ENSG00000013441	-0.006900182692404496	5.000931037593765	0.0028811222445455087	0.9571932356665104	0.9998744870734909	0	0	CLK1	protein_coding
ENSG00000013503	-0.0029036412179742044	4.657717297871287	4.355939769602468e-4	0.9833486493634197	0.9998744870734909	0	0	POLR3B	protein_coding
ENSG00000013523	-0.05131418710155457	3.844058240799748	0.07574260201963057	0.783152032359271	0.9998744870734909	0	0	ANGEL1	protein_coding
ENSG00000013561	-0.007835030739178711	5.082926583680255	0.003839586663765715	0.9505911834915157	0.9998744870734909	0	0	RNF14	protein_coding
ENSG00000013563	-0.10871718313448178	2.870598611081887	0.3350587416209123	0.562695391922133	0.9998744870734909	0	0	DNASE1L1	protein_coding
ENSG00000013573	-0.025900434672458776	5.9702088677986636	0.04325950985796112	0.8352373953414932	0.9998744870734909	0	0	DDX11	protein_coding
ENSG00000013583	-0.03512793020507072	3.975994735470771	0.049211408415386515	0.824441207067861	0.9998744870734909	0	0	HEBP1	protein_coding
ENSG00000013588	-0.32882880136073656	7.120908514869287	4.328630379570541	0.03747638987761089	0.400044805580091	0	0	GPRC5A	protein_coding
ENSG00000013619	0.4390363278901272	1.7485819929545414	3.116425065714404	0.07750665260877958	0.5864702261301482	0	0	MAMLD1	protein_coding
ENSG00000013810	-0.20849790513768487	5.219021127298023	2.3466493221724356	0.12555261463642714	0.7198073140492756	0	0	TACC3	protein_coding
ENSG00000014123	0.11870712123129569	4.211841352183982	0.5675482554673774	0.451234822424886	0.9998744870734909	0	0	UFL1	protein_coding
ENSG00000014138	-0.12945575651692615	4.655972179555089	0.8023780096448263	0.3703833334480763	0.9970725049704297	0	0	POLA2	protein_coding
ENSG00000014164	0.0990569656165015	2.9392348265016857	0.22460160591450062	0.6355558734989413	0.9998744870734909	0	0	ZC3H3	protein_coding
ENSG00000014216	0.07354276714757096	5.3916586256430055	0.2992789204545616	0.5843348263511517	0.9998744870734909	0	0	CAPN1	protein_coding
ENSG00000014641	-0.12104553324321643	7.197697723265255	0.5629843752396368	0.453060285458388	0.9998744870734909	0	0	MDH1	protein_coding
ENSG00000014824	0.003929757588657618	5.955836345565018	0.0010328575764475545	0.9743619183855005	0.9998744870734909	0	0	SLC30A9	protein_coding
ENSG00000014914	-0.4309261488138159	2.9984500711821234	5.951835643536562	0.014701968857427677	0.22530024750328248	0	0	MTMR11	protein_coding
ENSG00000014919	-0.06421585251690987	5.473070617462186	0.30014199884273296	0.5837934139529216	0.9998744870734909	0	0	COX15	protein_coding
ENSG00000015153	0.1071826072383843	4.145295114944728	0.4832255978741671	0.4869648747560857	0.9998744870734909	0	0	YAF2	protein_coding
ENSG00000015171	-0.1210931081420933	4.01738531015848	0.5927941726528871	0.44134065900648434	0.9998744870734909	0	0	ZMYND11	protein_coding
ENSG00000015475	0.36927757574006087	3.9219985404476927	4.531861816428844	0.03326940392691248	0.37492177851526165	0	0	BID	protein_coding
ENSG00000015479	-0.036997105330033586	8.676411941106988	0.052049120026367746	0.8195352569778543	0.9998744870734909	0	0	MATR3	protein_coding
ENSG00000015532	0.15531880256403638	4.065952975094389	0.9478773251224126	0.3302601950863544	0.9777892450057727	0	0	XYLT2	protein_coding
ENSG00000015676	-0.06300522678493879	6.35938535316657	0.26811133577492186	0.6046015270709916	0.9998744870734909	0	0	NUDCD3	protein_coding
ENSG00000016864	-0.22070706952143088	3.7910985630389327	1.8825458653695506	0.17004507545321298	0.8066556172591086	0	0	GLT8D1	protein_coding
ENSG00000017260	0.03617297777851499	6.280756369494691	0.09037067932130327	0.7637064415320788	0.9998744870734909	0	0	ATP2C1	protein_coding
ENSG00000017797	0.004059797698790745	6.208947313895903	0.001007177426885164	0.9746825386126597	0.9998744870734909	0	0	RALBP1	protein_coding
ENSG00000018189	-0.09072216149632234	5.054471368714497	0.4582798877795753	0.4984289689466279	0.9998744870734909	0	0	RUFY3	protein_coding
ENSG00000018236	0.03933293730340907	4.890642161739212	0.08853812162179331	0.7660439228219046	0.9998744870734909	0	0	CNTN1	protein_coding
ENSG00000018408	0.9273214499744683	4.820868357397781	42.95678914053619	5.59623593203433e-11	1.741577320694889e-8	1	1	WWTR1	protein_coding
ENSG00000018510	-0.08388252950145814	7.155745409155745	0.2803137631873085	0.5964956389676093	0.9998744870734909	0	0	AGPS	protein_coding
ENSG00000018610	0.08503538871016132	3.9442031420324373	0.2893020944459832	0.5906681119928998	0.9998744870734909	0	0	CXorf56	protein_coding
ENSG00000018699	0.030766378725180513	4.970819557935914	0.05643049720239368	0.8122293269380656	0.9998744870734909	0	0	TTC27	protein_coding
ENSG00000018869	0.07827861031134606	2.236196755547344	0.13192440695094287	0.7164450331876423	0.9998744870734909	0	0	ZNF582	protein_coding
ENSG00000019144	0.045642205753665864	5.235005655875425	0.10852814736941951	0.7418260814618075	0.9998744870734909	0	0	PHLDB1	protein_coding
ENSG00000019169	0.14550814188845315	3.8718930827229494	0.8264145481821616	0.3633113529809037	0.9947181847751072	0	0	MARCO	protein_coding
ENSG00000019186	-0.49028614201501347	3.319856261545306	7.344768271890352	0.00672582011973628	0.1314513346106912	0	0	CYP24A1	protein_coding
ENSG00000019485	-0.1231019042593734	3.019471876344841	0.46803498821175893	0.49389255747561334	0.9998744870734909	0	0	PRDM11	protein_coding
ENSG00000019549	-0.1487748605874383	2.837387073245685	0.6436270595493951	0.42240043013186446	0.9998744870734909	0	0	SNAI2	protein_coding
ENSG00000019991	1.7135711125523758	0.6627639229968547	4.943477218471351	0.026189299398032894	0.32097691999372946	1	0	HGF	protein_coding
ENSG00000019995	-0.3852911261876138	5.951075411035181	8.995733947033244	0.0027061057041307414	0.06999846715345523	0	1	ZRANB1	protein_coding
ENSG00000020129	0.27576444982484727	4.090150296576354	2.9469166518843792	0.0860415738364201	0.6079043169299558	0	0	NCDN	protein_coding
ENSG00000020181	0.34838281486209505	1.4239926110863474	0.9927605451333577	0.3190686078588729	0.9716776419027974	0	0	GPR124	protein_coding
ENSG00000020256	-0.027227738064037596	4.13091442076703	0.030012655493024454	0.8624615179061044	0.9998744870734909	0	0	ZFP64	protein_coding
ENSG00000020426	0.0795360010893649	5.570470288261619	0.4867202035112328	0.48539400577698477	0.9998744870734909	0	0	MNAT1	protein_coding
ENSG00000020577	0.0329673724202048	7.247188201337115	0.04151406932506063	0.838548854230638	0.9998744870734909	0	0	SAMD4A	protein_coding
ENSG00000020922	-0.08261295780912054	5.122134308165455	0.38264225117798745	0.5361925295760965	0.9998744870734909	0	0	MRE11A	protein_coding
ENSG00000021355	-0.056216718979092174	3.4546709991700286	0.10468218892586734	0.7462815716712037	0.9998744870734909	0	0	SERPINB1	protein_coding
ENSG00000021574	-0.07674716273364053	5.227675851182326	0.41448680393784443	0.5197009210419565	0.9998744870734909	0	0	SPAST	protein_coding
ENSG00000021645	-0.060040541949051986	3.154208693036495	0.09421602973606724	0.758884248350345	0.9998744870734909	0	0	NRXN3	protein_coding
ENSG00000021762	0.37622232402987316	2.5790468258904244	3.2837505559506113	0.06996886462999066	0.5598735906233759	0	0	OSBPL5	protein_coding
ENSG00000021776	0.024446196694826904	6.2097682222518715	0.039998073791082334	0.8414843473185702	0.9998744870734909	0	0	AQR	protein_coding
ENSG00000021826	-0.07279410592624518	4.537341375933545	0.24509739120914276	0.6205485092727866	0.9998744870734909	0	0	CPS1	protein_coding
ENSG00000022267	0.04994640052587861	5.016074152058659	0.14397221219958034	0.7043635990155666	0.9998744870734909	0	0	FHL1	protein_coding
ENSG00000022277	0.0411615101489654	5.826913122659565	0.13062794387666088	0.7177818516894868	0.9998744870734909	0	0	RTFDC1	protein_coding
ENSG00000022567	0.19273705984171663	2.431787432187546	0.8215195202301402	0.3647362681375991	0.995358970137193	0	0	SLC45A4	protein_coding
ENSG00000022840	-0.03857823983310603	5.737446123385776	0.11362109808227672	0.7360586381213118	0.9998744870734909	0	0	RNF10	protein_coding
ENSG00000022976	0.037872118671584735	1.8826551503438096	0.026545734880979666	0.8705746372163229	0.9998744870734909	0	0	ZNF839	protein_coding
ENSG00000023041	0.011770690566896244	5.274305683201155	0.010008679109440699	0.9203098810467133	0.9998744870734909	0	0	ZDHHC6	protein_coding
ENSG00000023171	0.4310054486692729	1.9888212945782051	3.228438867556129	0.07236964671611493	0.5692484784144438	0	0	GRAMD1B	protein_coding
ENSG00000023191	0.41674553402409636	5.197660851563265	2.9228600804016196	0.08733294298736827	0.61269360059982	0	0	RNH1	protein_coding
ENSG00000023228	-0.09401977808853942	6.65994111072965	0.41533105430426076	0.5192759995685143	0.9998744870734909	0	0	NDUFS1	protein_coding
ENSG00000023287	-0.048300737822292196	6.785217884587001	0.10248742458696114	0.7488648030735077	0.9998744870734909	0	0	RB1CC1	protein_coding
ENSG00000023318	0.08291516051460202	4.561378380525169	0.3094901177651508	0.5779932380839258	0.9998744870734909	0	0	ERP44	protein_coding
ENSG00000023330	-1.165471669130275	4.669432331804628	54.16194955625181	1.8462766938265772e-13	9.742721840423116e-11	1	1	ALAS1	protein_coding
ENSG00000023445	1.0710819656061612	4.36077345091509	44.2169709013816	2.939220355756922e-11	9.909254849394935e-9	1	1	BIRC3	protein_coding
ENSG00000023516	0.06406171540431402	5.927708444013971	0.2296100966621566	0.6318130867376414	0.9998744870734909	0	0	AKAP11	protein_coding
ENSG00000023572	0.1848148785549105	2.0027453778075213	0.6154874077497539	0.43272915342353213	0.9998744870734909	0	0	GLRX2	protein_coding
ENSG00000023608	-0.4021948033566911	6.800431689284395	6.151182417252521	0.01313242720714362	0.209721406596187	0	0	SNAPC1	protein_coding
ENSG00000023697	0.021527661134185538	5.472531391384996	0.03212655930943242	0.8577501729825453	0.9998744870734909	0	0	DERA	protein_coding
ENSG00000023734	0.09246202567772482	8.248781807948685	0.3133485975207009	0.575632584729901	0.9998744870734909	0	0	STRAP	protein_coding
ENSG00000023839	0.06028847556189317	2.8222115437835216	0.1094435107886973	0.7407785823557532	0.9998744870734909	0	0	ABCC2	protein_coding
ENSG00000023902	-0.4112797727869304	4.114958000395037	5.547393323649416	0.018508230361675752	0.25849757410777746	0	0	PLEKHO1	protein_coding
ENSG00000023909	0.09407257113948995	5.01028098074887	0.538184156412445	0.4631862466421031	0.9998744870734909	0	0	GCLM	protein_coding
ENSG00000024048	0.0017546018141749186	5.453234283048188	2.2266020746997128e-4	0.9880945655075196	0.9998744870734909	0	0	UBR2	protein_coding
ENSG00000024422	0.12608552722506697	2.9666153557520767	0.3148845074908273	0.5746982095909262	0.9998744870734909	0	0	EHD2	protein_coding
ENSG00000024526	-0.6092343392622016	5.827031508564039	29.00695448531944	7.211892545805336e-8	1.3262233307339298e-5	1	1	DEPDC1	protein_coding
ENSG00000024862	-0.12990209791719914	2.539659771399381	0.4822889258100851	0.4873873525531513	0.9998744870734909	0	0	CCDC28A	protein_coding
ENSG00000025039	0.016141476486090066	3.827070370694676	0.009700311700601372	0.9215430848158644	0.9998744870734909	0	0	RRAGD	protein_coding
ENSG00000025156	-0.4594567889901515	4.052071173375855	7.898838433398603	0.004946655290364441	0.10701881507870449	0	0	HSF2	protein_coding
ENSG00000025293	-0.262576437621874	4.131930604634666	2.8724495979806406	0.09010762602025268	0.6206789199817292	0	0	PHF20	protein_coding
ENSG00000025434	0.006103547645501433	2.2251650742442326	8.127731395060067e-4	0.9772560492893392	0.9998744870734909	0	0	NR1H3	protein_coding
ENSG00000025770	0.09778319206546318	5.685418392453556	0.35017485201802856	0.5540141672763478	0.9998744870734909	0	0	NCAPH2	protein_coding
ENSG00000025772	0.11169006589042045	6.38022012336888	0.8475438593725926	0.3572480978570257	0.9942453162274203	0	0	TOMM34	protein_coding
ENSG00000025796	0.18299822284064912	4.644858116484985	1.5457830087767626	0.21375906429922603	0.8738274716738653	0	0	SEC63	protein_coding
ENSG00000025800	-0.08743359231590132	6.12581242491261	0.5213339327239517	0.47027321832260044	0.9998744870734909	0	0	KPNA6	protein_coding
ENSG00000026025	0.00253173266904126	10.458460995961337	3.6479971350900087e-4	0.9847615462473231	0.9998744870734909	0	0	VIM	protein_coding
ENSG00000026103	0.9714838443658665	5.002804880541635	55.11826626192928	1.1349127848436196e-13	6.75465395473498e-11	1	1	FAS	protein_coding
ENSG00000026508	0.36829263965100845	7.599186821958869	4.943557933469833	0.02618807654274669	0.32097691999372946	0	0	CD44	protein_coding
ENSG00000026559	0.30938084317994985	3.1750911941268685	1.766796811610039	0.18377899612820542	0.8304265361161688	0	0	KCNG1	protein_coding
ENSG00000026652	-0.20633261619275658	3.694972120412568	1.6136851216872543	0.20397456027922017	0.8598955325143783	0	0	AGPAT4	protein_coding
ENSG00000026751	-0.06366167239937452	4.946348935934724	0.17063414370193186	0.6795488380227195	0.9998744870734909	0	0	SLAMF7	protein_coding
ENSG00000027001	0.08975220358145343	3.6736796868048316	0.30553426887537327	0.5804335533778743	0.9998744870734909	0	0	MIPEP	protein_coding
ENSG00000027075	0.30550319253638797	4.344880416320397	3.981147264536787	0.04601221376721606	0.45117280810761934	0	0	PRKCH	protein_coding
ENSG00000027697	-0.006307134798193	4.205125368377878	0.0016349330607603463	0.9677468807742989	0.9998744870734909	0	0	IFNGR1	protein_coding
ENSG00000027847	0.1390594472749142	3.250034661547219	0.6341877944531937	0.4258233515029049	0.9998744870734909	0	0	B4GALT7	protein_coding
ENSG00000028116	-0.11659550110435564	5.956487277968968	0.8798558465993267	0.3482411648991447	0.9886450807067125	0	0	VRK2	protein_coding
ENSG00000028203	0.01553471138515552	4.684826058775697	0.011188992611579351	0.9157584648205108	0.9998744870734909	0	0	VEZT	protein_coding
ENSG00000028310	0.05704808492761206	5.042138276803414	0.20310533537207753	0.652225898622867	0.9998744870734909	0	0	BRD9	protein_coding
ENSG00000028528	-0.00883231277321424	5.822717814516205	0.006179126250117406	0.93734488665639	0.9998744870734909	0	0	SNX1	protein_coding
ENSG00000028839	-0.019760047729250177	4.458026712630886	0.017195354425252773	0.8956716323975776	0.9998744870734909	0	0	TBPL1	protein_coding
ENSG00000029153	0.15222985009435672	6.275710481206433	1.4974641543072025	0.22106195582194504	0.883597160597808	0	0	ARNTL2	protein_coding
ENSG00000029363	-0.05497479806478811	7.428346451091261	0.10794752938403462	0.7424930538690295	0.9998744870734909	0	0	BCLAF1	protein_coding
